ts_updated,ts_created,notification_id,device_token_hash,site_id,has_unsubscribed,is_clicked,is_viewed
2018-09-28T11:13:32.370Z,2018-09-28T11:13:32.370Z,1020,32c9873a23101336c55311163dbec9488fa9b781041216a8e3087e02b75e210d,5222,false,false,false
2018-09-28T11:13:32.375Z,2018-09-28T11:13:32.375Z,1020,e96c8ce26c3700d246dd7382827a5427524d06aa52d59610b26f011c773ed3b3,5222,false,false,false
2018-09-28T11:13:32.411Z,2018-09-28T11:13:32.411Z,1020,35490e3206555278fd3cd7878dfdff948d6b36ca2c216ae47acb5e1bedfd61d6,5222,false,false,false
2018-09-28T11:13:32.412Z,2018-09-28T11:13:32.412Z,1020,49bbd3aa17a412df689590716781db695373ff5bf7f8b2890e7d6e0621af0639,5222,false,false,false
2018-09-28T11:13:32.410Z,2018-09-28T11:13:32.410Z,1020,bdf7720527b3c30cae4c448f0d70c70efe138e49a3f312c75521036c10868e28,5222,false,false,false
2018-09-28T11:13:32.411Z,2018-09-28T11:13:32.411Z,1020,88a8024479ec20413f37336d13773819bd4920aecd2b315786b401857fc71c7c,5222,false,false,false
2018-09-28T11:13:32.413Z,2018-09-28T11:13:32.413Z,1017,f3ec782b1ef257cdbbdc1f4f7d9afca74c690d677f06beff07411e54d0843e62,5222,false,false,false
2018-09-28T11:13:32.412Z,2018-09-28T11:13:32.412Z,1017,a73e2fa866890ceb4640f4c8a716cf3fd92eb3019a37cfc00f23395dd1a367d2,5222,false,false,false
2018-09-28T11:13:32.424Z,2018-09-28T11:13:32.424Z,1020,195e963a8ef563ea8e29671a482cf08e228fab83b4ef549b1d0b7d8e2d9b3403,5222,false,false,false
2018-09-28T11:13:32.448Z,2018-09-28T11:13:32.448Z,1017,f7a6d1fc4a46dde1242aa794693871385fdb270583dc55376d5450a0cc6ee667,5222,false,false,false
2018-09-28T11:13:32.472Z,2018-09-28T11:13:32.472Z,1019,e36610648dfa14c532cdcba074da3311f48bea0beb5ce4c6d3d96685d47ea0a5,5222,false,false,false
2018-09-28T11:13:32.484Z,2018-09-28T11:13:32.484Z,1019,55c716b1e5fceaee89180882b0c6faa30d475f89bce6da626b061cf512e61486,5222,false,false,false
2018-09-28T11:13:32.483Z,2018-09-28T11:13:32.483Z,1020,040368e958656dee8f79b82c028f5ad0db0e77e9558321cfccdc693870ce5e0a,5222,false,false,false
2018-09-28T11:13:32.488Z,2018-09-28T11:13:32.488Z,1019,dd3a80ad54df4da56443941347378f99cb022e16b5411a6f3e3c0e432bca4de5,5222,false,false,false
2018-09-28T11:13:32.489Z,2018-09-28T11:13:32.489Z,1020,f0156997cf6fbae941ed781419a89847b931a4510b2d455a533f706cbfc95080,5222,false,false,false
2018-09-28T11:13:32.489Z,2018-09-28T11:13:32.489Z,1019,db9e660ef0df26de25a63380b7608af944cb04c5a50696e3e9912266ff2eba41,5222,false,false,false
2018-09-28T11:13:32.500Z,2018-09-28T11:13:32.500Z,1019,1cf8a80247b6b3802cfe18796b050153f9c68bea8c68af4b4b45013fc1bd0892,5222,false,false,false
2018-09-28T11:13:32.501Z,2018-09-28T11:13:32.501Z,1019,f7a6d1fc4a46dde1242aa794693871385fdb270583dc55376d5450a0cc6ee667,5222,false,false,false
2018-09-28T11:13:32.556Z,2018-09-28T11:13:32.556Z,1019,0e739c5562cd23b14792dc164731ee5aaf215d3df03a3b7b45b4e1d2a0f97f06,5222,false,false,false
2018-09-28T11:13:32.556Z,2018-09-28T11:13:32.556Z,1019,068ec91c018606a553af580d0c40c45ea493b6046f20f22f7f897e550d723781,5222,false,false,false
2018-09-28T11:13:32.625Z,2018-09-28T11:13:32.625Z,1019,bdf7720527b3c30cae4c448f0d70c70efe138e49a3f312c75521036c10868e28,5222,false,false,false
2018-09-28T11:13:32.627Z,2018-09-28T11:13:32.627Z,1017,55c716b1e5fceaee89180882b0c6faa30d475f89bce6da626b061cf512e61486,5222,false,false,false
2018-09-28T11:13:32.633Z,2018-09-28T11:13:32.633Z,1019,bae80ff3c869f8a735249c73fb5342481bda992e6d36179e803ef62bdf0a2dd4,5222,false,false,false
2018-09-28T11:13:32.672Z,2018-09-28T11:13:32.672Z,1017,834c967c9fd54db1f9f62cd24eda27bcecf2ba4bbc5e7ed1f91860c425d80db9,5222,false,false,false
2018-09-28T11:13:32.671Z,2018-09-28T11:13:32.671Z,1017,1cf8a80247b6b3802cfe18796b050153f9c68bea8c68af4b4b45013fc1bd0892,5222,false,false,false
2018-09-28T11:13:32.680Z,2018-09-28T11:13:32.680Z,1017,340bdc3e1b60c6f253241c415ed28b3476e26dfb95a35cf4cf03a4306bce130c,5222,false,false,false
2018-09-28T11:13:34.364Z,2018-09-28T11:13:32.716Z,1019,f19b342b03762a74a5eeb3bdc02ac8608577d358512d6a564c9602353cbb1a58,5222,false,false,true
2018-09-28T11:13:32.680Z,2018-09-28T11:13:32.680Z,1019,cf12e781d6765a3f276fe200e53a33913a72f05ebf19286b2d6a3af9d3312cfa,5222,false,false,false
2018-09-28T11:13:32.681Z,2018-09-28T11:13:32.681Z,1017,5a31743fd14909d1af3d5fd015691808a57cec0b59bebdcbac36b4fe130ca1b6,5222,false,false,false
2018-09-28T11:13:32.796Z,2018-09-28T11:13:32.796Z,1019,5a31743fd14909d1af3d5fd015691808a57cec0b59bebdcbac36b4fe130ca1b6,5222,false,false,false
2018-09-28T11:13:32.795Z,2018-09-28T11:13:32.795Z,1017,887aaec4e9db02e220b0879f0f1d664064066f2af470ddaaf53ab10fe9b56f41,5222,false,false,false
2018-09-28T11:13:32.797Z,2018-09-28T11:13:32.797Z,1020,db9e660ef0df26de25a63380b7608af944cb04c5a50696e3e9912266ff2eba41,5222,false,false,false
2018-09-28T11:13:34.357Z,2018-09-28T11:13:32.797Z,1020,f19b342b03762a74a5eeb3bdc02ac8608577d358512d6a564c9602353cbb1a58,5222,false,false,true
2018-09-28T11:13:32.798Z,2018-09-28T11:13:32.798Z,1020,bae80ff3c869f8a735249c73fb5342481bda992e6d36179e803ef62bdf0a2dd4,5222,false,false,false
2018-09-28T11:13:32.796Z,2018-09-28T11:13:32.796Z,1020,9a2631dfa35a48ecfdc974cfd0d0b6e68738b09f87fb7b1f1dd59d6d1acf0697,5222,false,false,false
2018-09-28T11:13:32.795Z,2018-09-28T11:13:32.795Z,1019,35490e3206555278fd3cd7878dfdff948d6b36ca2c216ae47acb5e1bedfd61d6,5222,false,false,false
2018-09-28T11:13:32.822Z,2018-09-28T11:13:32.822Z,1020,b656e071ec3c203ae1f77e7ca4cb8f91449553774548a19f6131147c58ebf551,5222,false,false,false
2018-09-28T11:13:32.823Z,2018-09-28T11:13:32.823Z,1019,195e963a8ef563ea8e29671a482cf08e228fab83b4ef549b1d0b7d8e2d9b3403,5222,false,false,false
2018-09-28T11:13:32.849Z,2018-09-28T11:13:32.849Z,1020,1cf8a80247b6b3802cfe18796b050153f9c68bea8c68af4b4b45013fc1bd0892,5222,false,false,false
2018-09-28T11:13:32.850Z,2018-09-28T11:13:32.850Z,1019,048199637f84802547b7d0a95ed0442b1a20a2994a9b15e3ebd09c7cce5ec5d0,5222,false,false,false
2018-09-28T11:13:32.849Z,2018-09-28T11:13:32.849Z,1020,cf12e781d6765a3f276fe200e53a33913a72f05ebf19286b2d6a3af9d3312cfa,5222,false,false,false
2018-09-28T11:13:32.852Z,2018-09-28T11:13:32.852Z,1019,665b072424672a9ef6bbc664c135dbb5a6622c3b3c57e0adab8fe1a9621e2696,5222,false,false,false
2018-09-28T11:13:32.888Z,2018-09-28T11:13:32.888Z,1020,55c716b1e5fceaee89180882b0c6faa30d475f89bce6da626b061cf512e61486,5222,false,false,false
2018-09-28T11:13:32.889Z,2018-09-28T11:13:32.889Z,1020,91cc91b9707cb25d9d22bfb0b1a27f85b331728402465db3efe09616e0ff12f2,5222,false,false,false
2018-09-28T11:13:40.748Z,2018-09-28T11:13:32.890Z,1020,1036217a75d52cf4c41eed1c6b417254a8998631ddc05b491bb58fa6b4a9520d,5222,false,false,true
2018-09-28T11:13:32.889Z,2018-09-28T11:13:32.889Z,1019,887aaec4e9db02e220b0879f0f1d664064066f2af470ddaaf53ab10fe9b56f41,5222,false,false,false
2018-09-28T11:13:32.925Z,2018-09-28T11:13:32.925Z,1019,ce60e6aa84da7601eaf98c8eaced5d1c72b370fe3256c4e9a567087f40674b93,5222,false,false,false
2018-09-28T11:13:32.948Z,2018-09-28T11:13:32.948Z,1019,f3ec782b1ef257cdbbdc1f4f7d9afca74c690d677f06beff07411e54d0843e62,5222,false,false,false
2018-09-28T11:13:32.966Z,2018-09-28T11:13:32.966Z,1020,f7a6d1fc4a46dde1242aa794693871385fdb270583dc55376d5450a0cc6ee667,5222,false,false,false
2018-09-28T11:13:32.969Z,2018-09-28T11:13:32.969Z,1020,6d2bae59ccb0d1c91db4e4d209fa20a93242b5bcc1719f100786f7a504e6c7c4,5222,false,false,false
2018-09-28T11:13:32.981Z,2018-09-28T11:13:32.981Z,1019,340bdc3e1b60c6f253241c415ed28b3476e26dfb95a35cf4cf03a4306bce130c,5222,false,false,false
2018-09-28T11:13:32.981Z,2018-09-28T11:13:32.981Z,1020,0e739c5562cd23b14792dc164731ee5aaf215d3df03a3b7b45b4e1d2a0f97f06,5222,false,false,false
2018-09-28T11:13:32.981Z,2018-09-28T11:13:32.981Z,1019,88a8024479ec20413f37336d13773819bd4920aecd2b315786b401857fc71c7c,5222,false,false,false
2018-09-28T11:13:33.011Z,2018-09-28T11:13:33.011Z,1020,068ec91c018606a553af580d0c40c45ea493b6046f20f22f7f897e550d723781,5222,false,false,false
2018-09-28T11:13:33.029Z,2018-09-28T11:13:33.029Z,1020,dd3a80ad54df4da56443941347378f99cb022e16b5411a6f3e3c0e432bca4de5,5222,false,false,false
2018-09-28T11:13:33.050Z,2018-09-28T11:13:33.050Z,1020,e36610648dfa14c532cdcba074da3311f48bea0beb5ce4c6d3d96685d47ea0a5,5222,false,false,false
2018-09-28T11:13:33.113Z,2018-09-28T11:13:33.113Z,1020,048199637f84802547b7d0a95ed0442b1a20a2994a9b15e3ebd09c7cce5ec5d0,5222,false,false,false
2018-09-28T11:13:33.119Z,2018-09-28T11:13:33.119Z,1020,7c13b147d94f0989d7af29bc7f3bfbc6548f76bacd9f3a9bdd76c4051b598b2b,5222,false,false,false
2018-09-28T11:13:33.120Z,2018-09-28T11:13:33.120Z,1020,5fab4097222223457fe6bfb544bab9512d6146470338ba547273f52f6125a6d7,5222,false,false,false
2018-09-28T11:13:33.120Z,2018-09-28T11:13:33.120Z,1020,d99a2f11d101eef7ae7c0f5fdf0f4decfd7d1df52ea6fb6d8b14e38b0de32c29,5222,false,false,false
2018-09-28T11:13:33.120Z,2018-09-28T11:13:33.120Z,1020,340bdc3e1b60c6f253241c415ed28b3476e26dfb95a35cf4cf03a4306bce130c,5222,false,false,false
2018-09-28T11:13:33.132Z,2018-09-28T11:13:33.132Z,1019,91cc91b9707cb25d9d22bfb0b1a27f85b331728402465db3efe09616e0ff12f2,5222,false,false,false
2018-09-28T11:13:40.745Z,2018-09-28T11:13:33.145Z,1019,1036217a75d52cf4c41eed1c6b417254a8998631ddc05b491bb58fa6b4a9520d,5222,false,false,true
2018-09-28T11:13:33.153Z,2018-09-28T11:13:33.153Z,1020,9c0501b8d2ad36caf07cf4f161b6030bb743742df176d2ac8075a668f7a94cc0,5222,false,false,false
2018-09-28T11:13:33.170Z,2018-09-28T11:13:33.170Z,1020,f3ec782b1ef257cdbbdc1f4f7d9afca74c690d677f06beff07411e54d0843e62,5222,false,false,false
2018-09-28T11:13:33.196Z,2018-09-28T11:13:33.196Z,1020,15d088c5e03e004957e6aebc29e57d6c223dfaf40eeb7566a1b3b0a7f3ab9f5a,5222,false,false,false
2018-09-28T11:13:33.258Z,2018-09-28T11:13:33.258Z,1020,ce60e6aa84da7601eaf98c8eaced5d1c72b370fe3256c4e9a567087f40674b93,5222,false,false,false
2018-09-28T11:13:33.289Z,2018-09-28T11:13:33.289Z,1020,a73e2fa866890ceb4640f4c8a716cf3fd92eb3019a37cfc00f23395dd1a367d2,5222,false,false,false
2018-09-28T11:13:33.350Z,2018-09-28T11:13:33.350Z,1020,5a31743fd14909d1af3d5fd015691808a57cec0b59bebdcbac36b4fe130ca1b6,5222,false,false,false
2018-09-28T11:13:33.376Z,2018-09-28T11:13:33.376Z,1020,834c967c9fd54db1f9f62cd24eda27bcecf2ba4bbc5e7ed1f91860c425d80db9,5222,false,false,false
2018-09-28T11:13:33.407Z,2018-09-28T11:13:33.407Z,1020,887aaec4e9db02e220b0879f0f1d664064066f2af470ddaaf53ab10fe9b56f41,5222,false,false,false
2018-09-28T11:13:33.526Z,2018-09-28T11:13:33.526Z,1020,665b072424672a9ef6bbc664c135dbb5a6622c3b3c57e0adab8fe1a9621e2696,5222,false,false,false
2018-09-28T12:19:09.516Z,2018-09-28T12:19:07.703Z,1039,6ef143ebca8f566973e3ec604b1efe6622a00aab751c0d7cb91aa4155dac2d7c,5222,false,false,true
2018-09-28T12:19:09.526Z,2018-09-28T12:19:07.710Z,1024,6ef143ebca8f566973e3ec604b1efe6622a00aab751c0d7cb91aa4155dac2d7c,5222,false,false,true
2018-09-28T12:19:08.007Z,2018-09-28T12:19:08.007Z,1023,f19b342b03762a74a5eeb3bdc02ac8608577d358512d6a564c9602353cbb1a58,5222,true,false,false
2018-09-28T12:25:02.929Z,2018-09-28T12:25:01.669Z,1025,6ef143ebca8f566973e3ec604b1efe6622a00aab751c0d7cb91aa4155dac2d7c,5222,false,false,true
2018-09-28T12:25:47.262Z,2018-09-28T12:25:46.912Z,1055,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:25:47.338Z,2018-09-28T12:25:46.941Z,1040,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:30:01.863Z,2018-09-28T12:30:01.863Z,1026,6ef143ebca8f566973e3ec604b1efe6622a00aab751c0d7cb91aa4155dac2d7c,5222,true,false,false
2018-09-28T12:33:18.658Z,2018-09-28T12:33:18.658Z,1056,88a8024479ec20413f37336d13773819bd4920aecd2b315786b401857fc71c7c,5222,false,false,false
2018-09-28T12:33:18.666Z,2018-09-28T12:33:18.666Z,1056,5a31743fd14909d1af3d5fd015691808a57cec0b59bebdcbac36b4fe130ca1b6,5222,false,false,false
2018-09-28T12:33:18.677Z,2018-09-28T12:33:18.677Z,1056,15d088c5e03e004957e6aebc29e57d6c223dfaf40eeb7566a1b3b0a7f3ab9f5a,5222,false,false,false
2018-09-28T12:33:18.676Z,2018-09-28T12:33:18.676Z,1056,5fab4097222223457fe6bfb544bab9512d6146470338ba547273f52f6125a6d7,5222,false,false,false
2018-09-28T12:33:18.692Z,2018-09-28T12:33:18.692Z,1056,9c0501b8d2ad36caf07cf4f161b6030bb743742df176d2ac8075a668f7a94cc0,5222,false,false,false
2018-09-28T12:33:20.292Z,2018-09-28T12:33:18.692Z,1056,49bbd3aa17a412df689590716781db695373ff5bf7f8b2890e7d6e0621af0639,5222,false,false,true
2018-09-28T12:33:18.693Z,2018-09-28T12:33:18.693Z,1056,7c13b147d94f0989d7af29bc7f3bfbc6548f76bacd9f3a9bdd76c4051b598b2b,5222,false,false,false
2018-09-28T12:33:20.082Z,2018-09-28T12:33:18.692Z,1056,ce60e6aa84da7601eaf98c8eaced5d1c72b370fe3256c4e9a567087f40674b93,5222,false,false,true
2018-09-28T12:33:18.698Z,2018-09-28T12:33:18.698Z,1056,bdf7720527b3c30cae4c448f0d70c70efe138e49a3f312c75521036c10868e28,5222,false,false,false
2018-09-28T12:33:18.700Z,2018-09-28T12:33:18.700Z,1056,dd3a80ad54df4da56443941347378f99cb022e16b5411a6f3e3c0e432bca4de5,5222,false,false,false
2018-09-28T12:33:18.699Z,2018-09-28T12:33:18.699Z,1056,55c716b1e5fceaee89180882b0c6faa30d475f89bce6da626b061cf512e61486,5222,false,false,false
2018-09-28T12:33:18.699Z,2018-09-28T12:33:18.699Z,1056,048199637f84802547b7d0a95ed0442b1a20a2994a9b15e3ebd09c7cce5ec5d0,5222,false,false,false
2018-09-28T12:33:21.484Z,2018-09-28T12:33:18.716Z,1056,068ec91c018606a553af580d0c40c45ea493b6046f20f22f7f897e550d723781,5222,false,false,true
2018-09-28T12:33:18.715Z,2018-09-28T12:33:18.715Z,1056,1cf8a80247b6b3802cfe18796b050153f9c68bea8c68af4b4b45013fc1bd0892,5222,false,false,false
2018-09-28T12:33:18.726Z,2018-09-28T12:33:18.726Z,1056,cf12e781d6765a3f276fe200e53a33913a72f05ebf19286b2d6a3af9d3312cfa,5222,false,false,false
2018-09-28T12:33:18.708Z,2018-09-28T12:33:18.708Z,1056,f7a6d1fc4a46dde1242aa794693871385fdb270583dc55376d5450a0cc6ee667,5222,false,false,false
2018-09-28T12:33:19.727Z,2018-09-28T12:33:18.693Z,1056,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:33:18.744Z,2018-09-28T12:33:18.744Z,1056,e96c8ce26c3700d246dd7382827a5427524d06aa52d59610b26f011c773ed3b3,5222,false,false,false
2018-09-28T12:33:18.759Z,2018-09-28T12:33:18.759Z,1056,bae80ff3c869f8a735249c73fb5342481bda992e6d36179e803ef62bdf0a2dd4,5222,false,false,false
2018-09-28T12:33:18.759Z,2018-09-28T12:33:18.759Z,1056,e36610648dfa14c532cdcba074da3311f48bea0beb5ce4c6d3d96685d47ea0a5,5222,false,false,false
2018-09-28T12:33:18.760Z,2018-09-28T12:33:18.760Z,1056,887aaec4e9db02e220b0879f0f1d664064066f2af470ddaaf53ab10fe9b56f41,5222,false,false,false
2018-09-28T12:33:18.775Z,2018-09-28T12:33:18.775Z,1056,834c967c9fd54db1f9f62cd24eda27bcecf2ba4bbc5e7ed1f91860c425d80db9,5222,false,false,false
2018-09-28T12:33:18.782Z,2018-09-28T12:33:18.782Z,1056,6d2bae59ccb0d1c91db4e4d209fa20a93242b5bcc1719f100786f7a504e6c7c4,5222,false,false,false
2018-09-28T12:33:24.912Z,2018-09-28T12:33:18.782Z,1056,d99a2f11d101eef7ae7c0f5fdf0f4decfd7d1df52ea6fb6d8b14e38b0de32c29,5222,false,false,true
2018-09-28T12:33:18.783Z,2018-09-28T12:33:18.783Z,1056,a73e2fa866890ceb4640f4c8a716cf3fd92eb3019a37cfc00f23395dd1a367d2,5222,false,false,false
2018-09-28T12:33:22.685Z,2018-09-28T12:33:18.830Z,1056,340bdc3e1b60c6f253241c415ed28b3476e26dfb95a35cf4cf03a4306bce130c,5222,false,false,true
2018-09-28T12:33:18.840Z,2018-09-28T12:33:18.840Z,1056,32c9873a23101336c55311163dbec9488fa9b781041216a8e3087e02b75e210d,5222,false,false,false
2018-09-28T12:33:18.872Z,2018-09-28T12:33:18.872Z,1056,040368e958656dee8f79b82c028f5ad0db0e77e9558321cfccdc693870ce5e0a,5222,false,false,false
2018-09-28T12:33:18.882Z,2018-09-28T12:33:18.882Z,1056,91cc91b9707cb25d9d22bfb0b1a27f85b331728402465db3efe09616e0ff12f2,5222,false,false,false
2018-09-28T12:33:18.890Z,2018-09-28T12:33:18.890Z,1056,35490e3206555278fd3cd7878dfdff948d6b36ca2c216ae47acb5e1bedfd61d6,5222,false,false,false
2018-09-28T12:33:18.906Z,2018-09-28T12:33:18.906Z,1056,195e963a8ef563ea8e29671a482cf08e228fab83b4ef549b1d0b7d8e2d9b3403,5222,false,false,false
2018-09-28T12:33:27.943Z,2018-09-28T12:33:18.936Z,1056,0e739c5562cd23b14792dc164731ee5aaf215d3df03a3b7b45b4e1d2a0f97f06,5222,false,false,true
2018-09-28T12:33:18.968Z,2018-09-28T12:33:18.968Z,1056,b656e071ec3c203ae1f77e7ca4cb8f91449553774548a19f6131147c58ebf551,5222,false,false,false
2018-09-28T12:33:18.970Z,2018-09-28T12:33:18.970Z,1056,f0156997cf6fbae941ed781419a89847b931a4510b2d455a533f706cbfc95080,5222,false,false,false
2018-09-28T12:33:18.974Z,2018-09-28T12:33:18.974Z,1056,db9e660ef0df26de25a63380b7608af944cb04c5a50696e3e9912266ff2eba41,5222,false,false,false
2018-09-28T12:33:18.973Z,2018-09-28T12:33:18.973Z,1056,665b072424672a9ef6bbc664c135dbb5a6622c3b3c57e0adab8fe1a9621e2696,5222,false,false,false
2018-09-28T12:33:18.992Z,2018-09-28T12:33:18.992Z,1056,9a2631dfa35a48ecfdc974cfd0d0b6e68738b09f87fb7b1f1dd59d6d1acf0697,5222,false,false,false
2018-09-28T12:33:20.527Z,2018-09-28T12:33:19.016Z,1056,1036217a75d52cf4c41eed1c6b417254a8998631ddc05b491bb58fa6b4a9520d,5222,false,false,true
2018-09-28T12:33:19.132Z,2018-09-28T12:33:19.132Z,1056,f3ec782b1ef257cdbbdc1f4f7d9afca74c690d677f06beff07411e54d0843e62,5222,false,false,false
2018-09-28T12:35:02.992Z,2018-09-28T12:35:02.029Z,1041,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:40:04.593Z,2018-09-28T12:40:01.227Z,1048,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:42:22.954Z,2018-09-28T12:42:22.954Z,1057,040368e958656dee8f79b82c028f5ad0db0e77e9558321cfccdc693870ce5e0a,5222,false,false,false
2018-09-28T12:42:22.971Z,2018-09-28T12:42:22.971Z,1057,7c13b147d94f0989d7af29bc7f3bfbc6548f76bacd9f3a9bdd76c4051b598b2b,5222,false,false,false
2018-09-28T12:42:22.973Z,2018-09-28T12:42:22.973Z,1057,32c9873a23101336c55311163dbec9488fa9b781041216a8e3087e02b75e210d,5222,false,false,false
2018-09-28T12:42:22.980Z,2018-09-28T12:42:22.980Z,1057,195e963a8ef563ea8e29671a482cf08e228fab83b4ef549b1d0b7d8e2d9b3403,5222,false,false,false
2018-09-28T12:42:22.980Z,2018-09-28T12:42:22.980Z,1057,bae80ff3c869f8a735249c73fb5342481bda992e6d36179e803ef62bdf0a2dd4,5222,false,false,false
2018-09-28T12:42:22.981Z,2018-09-28T12:42:22.981Z,1057,6d2bae59ccb0d1c91db4e4d209fa20a93242b5bcc1719f100786f7a504e6c7c4,5222,false,false,false
2018-09-28T12:42:22.981Z,2018-09-28T12:42:22.981Z,1057,88a8024479ec20413f37336d13773819bd4920aecd2b315786b401857fc71c7c,5222,false,false,false
2018-09-28T12:42:22.982Z,2018-09-28T12:42:22.982Z,1057,e36610648dfa14c532cdcba074da3311f48bea0beb5ce4c6d3d96685d47ea0a5,5222,false,false,false
2018-09-28T12:42:22.999Z,2018-09-28T12:42:22.999Z,1057,048199637f84802547b7d0a95ed0442b1a20a2994a9b15e3ebd09c7cce5ec5d0,5222,false,false,false
2018-09-28T12:42:22.996Z,2018-09-28T12:42:22.996Z,1057,1cf8a80247b6b3802cfe18796b050153f9c68bea8c68af4b4b45013fc1bd0892,5222,false,false,false
2018-09-28T12:42:23.001Z,2018-09-28T12:42:23.001Z,1057,91cc91b9707cb25d9d22bfb0b1a27f85b331728402465db3efe09616e0ff12f2,5222,false,false,false
2018-09-28T12:42:23.001Z,2018-09-28T12:42:23.001Z,1057,55c716b1e5fceaee89180882b0c6faa30d475f89bce6da626b061cf512e61486,5222,false,false,false
2018-09-28T12:42:23.001Z,2018-09-28T12:42:23.001Z,1057,665b072424672a9ef6bbc664c135dbb5a6622c3b3c57e0adab8fe1a9621e2696,5222,false,false,false
2018-09-28T12:42:23.009Z,2018-09-28T12:42:23.009Z,1057,db9e660ef0df26de25a63380b7608af944cb04c5a50696e3e9912266ff2eba41,5222,false,false,false
2018-09-28T12:42:23.020Z,2018-09-28T12:42:23.020Z,1057,9c0501b8d2ad36caf07cf4f161b6030bb743742df176d2ac8075a668f7a94cc0,5222,false,false,false
2018-09-28T12:42:23.022Z,2018-09-28T12:42:23.022Z,1057,f7a6d1fc4a46dde1242aa794693871385fdb270583dc55376d5450a0cc6ee667,5222,false,false,false
2018-09-28T12:42:23.025Z,2018-09-28T12:42:23.025Z,1057,bdf7720527b3c30cae4c448f0d70c70efe138e49a3f312c75521036c10868e28,5222,false,false,false
2018-09-28T12:42:23.027Z,2018-09-28T12:42:23.027Z,1057,834c967c9fd54db1f9f62cd24eda27bcecf2ba4bbc5e7ed1f91860c425d80db9,5222,false,false,false
2018-09-28T12:42:59.843Z,2018-09-28T12:42:23.028Z,1057,ce60e6aa84da7601eaf98c8eaced5d1c72b370fe3256c4e9a567087f40674b93,5222,false,false,true
2018-09-28T12:42:59.925Z,2018-09-28T12:42:23.033Z,1057,7530094a62c24a843dd8fec9b4c53ab152850aa165e928ef831a7300bc70e7fc,5222,false,false,true
2018-09-28T12:43:00.015Z,2018-09-28T12:42:23.040Z,1057,068ec91c018606a553af580d0c40c45ea493b6046f20f22f7f897e550d723781,5222,false,false,true
2018-09-28T12:42:59.923Z,2018-09-28T12:42:23.044Z,1057,340bdc3e1b60c6f253241c415ed28b3476e26dfb95a35cf4cf03a4306bce130c,5222,false,false,true
2018-09-28T12:42:23.047Z,2018-09-28T12:42:23.047Z,1057,a73e2fa866890ceb4640f4c8a716cf3fd92eb3019a37cfc00f23395dd1a367d2,5222,false,false,false
2018-09-28T12:42:23.049Z,2018-09-28T12:42:23.049Z,1057,5fab4097222223457fe6bfb544bab9512d6146470338ba547273f52f6125a6d7,5222,false,false,false
2018-09-28T12:43:00.016Z,2018-09-28T12:42:23.079Z,1057,d99a2f11d101eef7ae7c0f5fdf0f4decfd7d1df52ea6fb6d8b14e38b0de32c29,5222,false,false,true
2018-09-28T12:42:23.130Z,2018-09-28T12:42:23.130Z,1057,5a31743fd14909d1af3d5fd015691808a57cec0b59bebdcbac36b4fe130ca1b6,5222,false,false,false
2018-09-28T12:42:23.132Z,2018-09-28T12:42:23.132Z,1057,35490e3206555278fd3cd7878dfdff948d6b36ca2c216ae47acb5e1bedfd61d6,5222,false,false,false
2018-09-28T12:42:23.137Z,2018-09-28T12:42:23.137Z,1057,15d088c5e03e004957e6aebc29e57d6c223dfaf40eeb7566a1b3b0a7f3ab9f5a,5222,false,false,false
2018-09-28T12:42:23.138Z,2018-09-28T12:42:23.138Z,1057,dd3a80ad54df4da56443941347378f99cb022e16b5411a6f3e3c0e432bca4de5,5222,false,false,false
2018-09-28T12:43:00.098Z,2018-09-28T12:42:23.147Z,1057,0e739c5562cd23b14792dc164731ee5aaf215d3df03a3b7b45b4e1d2a0f97f06,5222,false,false,true
2018-09-28T12:42:23.155Z,2018-09-28T12:42:23.155Z,1057,cf12e781d6765a3f276fe200e53a33913a72f05ebf19286b2d6a3af9d3312cfa,5222,false,false,false
2018-09-28T12:42:59.799Z,2018-09-28T12:42:23.186Z,1057,1036217a75d52cf4c41eed1c6b417254a8998631ddc05b491bb58fa6b4a9520d,5222,false,false,true
2018-09-28T12:42:23.192Z,2018-09-28T12:42:23.192Z,1057,f0156997cf6fbae941ed781419a89847b931a4510b2d455a533f706cbfc95080,5222,false,false,false
2018-09-28T12:42:23.203Z,2018-09-28T12:42:23.203Z,1057,887aaec4e9db02e220b0879f0f1d664064066f2af470ddaaf53ab10fe9b56f41,5222,false,false,false
2018-09-28T12:42:23.211Z,2018-09-28T12:42:23.211Z,1057,e96c8ce26c3700d246dd7382827a5427524d06aa52d59610b26f011c773ed3b3,5222,false,false,false
2018-09-28T12:42:23.218Z,2018-09-28T12:42:23.218Z,1057,9a2631dfa35a48ecfdc974cfd0d0b6e68738b09f87fb7b1f1dd59d6d1acf0697,5222,false,false,false
